429;;1
430;;-1
431;;-1
433;;-1
434;;-1
436;;1
437;;1
438;;-1
439;;-1
440;;-1
441;;-1
442;;-1
443;;1
444;;-1
445;;0
446;;1
447;;0
448;;-1
450;;1
451;;-1
454;;1
455;;-1
456;;-1
458;;-1
459;;1
461;;1
462;;-1
464;;0
465;;-1
467;;1
469;;-1
470;;-1
471;;-1
472;;-1
473;;0
474;;-1
475;;-1
477;;-1
478;;1
479;;1
480;;-1
481;;-1
482;;-1
483;;-1
484;;-1
485;;1
486;;1
487;;-1
488;;-1
489;;-1
490;;1
494;;1
495;;1
497;;0
498;;-1
499;;1
500;;-1
501;;1
502;;1
504;;1
505;;0
506;;1
507;;-1
508;;1
510;;-1
512;;1
514;;1
516;;-1
518;;1
520;;-1
521;;1
522;;1
524;;1
526;;0
528;;-1
529;;1
530;;-1
531;;-1
532;;-1
533;;-1
534;;-1
535;;-1
538;;1
539;;0
540;;-1
541;;-1
542;;-1
543;;-1
544;;-1
545;;-1
547;;-1
548;;-1
549;;1
551;;-1
552;;-1
553;;1
556;;-1
557;;1
558;;-1
559;;1
560;;-1
561;;-1
562;;-1
563;;0
564;;1
566;;0
567;;-1
568;;-1
569;;-1
570;;0
572;;1
573;;0
574;;-1
575;;-1
576;;1
577;;1
582;;1
583;;1
585;;1
586;;1
587;;-1
590;;-1
591;;1
592;;-1
594;;-1
595;;1
596;;-1
597;;-1
598;;1
599;;-1
602;;0
603;;0
604;;0
606;;1
607;;-1
608;;0
609;;-1
611;;-1
613;;1
614;;-1
615;;0
616;;-1
617;;0
618;;-1
619;;-1
620;;0
621;;0
622;;-1
624;;1
625;;-1
626;;-1
627;;0
629;;-1
631;;-1
632;;-1
633;;-1
635;;-1
636;;0
637;;-1
638;;0
639;;1
642;;1
643;;-1
646;;-1
647;;-1
648;;-1
649;;0
653;;-1
654;;1
655;;-1
656;;-1
658;;0
659;;1
660;;1
661;;1
662;;-1
663;;0
664;;-1
665;;-1
666;;1
667;;1
668;;0
669;;-1
671;;-1
672;;1
673;;0
675;;0
676;;-1
678;;1
681;;0
682;;-1
683;;0
684;;-1
688;;-1
689;;-1
690;;1
691;;-1
692;;-1
694;;1
695;;1
696;;1
697;;1
700;;-1
701;;-1
702;;0
703;;0
705;;-1
707;;1
709;;0
712;;0
713;;1
714;;-1
715;;-1
719;;1
720;;1
721;;-1
722;;-1
723;;-1
724;;1
726;;0
728;;-1
729;;-1
731;;1
732;;0
735;;-1
736;;0
737;;-1
738;;-1
739;;1
741;;0
742;;1
743;;-1
744;;-1
745;;1
746;;1
747;;1
748;;1
750;;-1
754;;-1
755;;-1
756;;0
759;;0
763;;-1
764;;1
766;;1
768;;-1
771;;0
772;;-1
773;;0
774;;1
776;;1
777;;-1
778;;0
779;;-1
780;;1
781;;1
782;;0
783;;-1
785;;1
786;;0
787;;0
789;;0
791;;0
792;;1
793;;-1
794;;-1
795;;-1
797;;-1
798;;-1
799;;-1
800;;1
801;;0
802;;1
803;;-1
805;;0
806;;0
807;;1
808;;-1
809;;1
810;;0
811;;-1
813;;-1
814;;-1
819;;0
820;;-1
821;;-1
822;;-1
823;;-1
824;;-1
825;;1
826;;-1
828;;1
829;;0
831;;0
832;;-1
837;;1
838;;-1
839;;-1
840;;-1
841;;1
842;;-1
843;;-1
844;;-1
847;;-1
848;;-1
849;;-1
851;;-1
852;;-1
853;;1
854;;0
855;;1
858;;1
859;;1
860;;-1
861;;-1
862;;-1
864;;1
867;;0
868;;1
869;;-1
870;;0
871;;1
872;;1
873;;0
874;;0
876;;1
877;;0
878;;-1
882;;0
883;;1
884;;1
885;;-1
886;;1
887;;0
888;;1
889;;1
890;;-1
891;;1
895;;0
897;;1
898;;1
899;;1
900;;-1
901;;-1
902;;-1
903;;1
904;;1
905;;-1
906;;-1
907;;-1
908;;0
909;;1
910;;-1
912;;0
913;;0
914;;0
915;;-1
920;;0
922;;0
923;;0
925;;-1
929;;0
931;;0
932;;0
934;;0
935;;-1
937;;-1
938;;1
939;;1
940;;-1
941;;-1
942;;0
943;;-1
944;;0
946;;0
947;;0
948;;1
949;;1
950;;1
951;;-1
952;;0
953;;1
954;;-1
955;;-1
956;;0
957;;-1
959;;1
960;;-1
961;;-1
962;;0
963;;-1
964;;-1
965;;1
966;;0
967;;0
968;;1
969;;-1
970;;0
971;;0
972;;-1
973;;-1
975;;1
976;;-1
977;;0
978;;-1
979;;-1
980;;0
982;;0
983;;-1
985;;0
986;;1
987;;-1
988;;1
990;;-1
991;;-1
994;;1
995;;0
998;;-1
999;;0
1001;;1
1002;;-1
1003;;-1
1008;;-1
1010;;1
1011;;-1
1012;;-1
1017;;0
1018;;1
1023;;-1
1024;;-1
1025;;-1
1026;;1
1027;;0
1028;;0
1030;;1
1031;;0
1032;;0
1033;;0
1034;;0
1035;;-1
1036;;-1
1039;;0
1040;;-1
1041;;1
1042;;1
1044;;1
1045;;1
1047;;0
1048;;-1
1049;;0
1052;;-1
1054;;0
1055;;-1
1056;;0
1058;;-1
1059;;-1
1061;;-1
1062;;0
1063;;-1
1064;;0
1065;;-1
1066;;0
1067;;0
1068;;-1
1069;;-1
1073;;1
1074;;-1
1076;;0
1077;;0
1078;;1
1079;;1
1080;;-1
1081;;0
1082;;1
1083;;-1
1086;;0
1087;;-1
1088;;1
1091;;-1
1094;;-1
1095;;1
1097;;-1
1098;;-1
1100;;-1
1103;;0
1104;;-1
1107;;0
1108;;-1
1110;;-1
1111;;0
1112;;1
1114;;0
1115;;-1
1116;;-1
1117;;-1
1119;;-1
1124;;-1
1127;;1
1128;;0
1129;;-1
1132;;-1
1134;;-1
1136;;1
1137;;-1
1138;;-1
1144;;-1
1145;;-1
1147;;-1
1148;;-1
1149;;-1
1150;;1
1151;;1
1152;;-1
1153;;-1
1154;;1
1155;;1
1156;;-1
1157;;1
1158;;-1
1159;;1
1160;;-1
1162;;-1
1163;;1
1164;;-1
1165;;-1
1166;;1
1167;;0
1168;;0
1169;;1
1170;;-1
1171;;-1
1172;;-1
1174;;1
1175;;1
1176;;1
1177;;1
1178;;1
1179;;1
1180;;1
1181;;1
1182;;-1
1183;;0
1184;;-1
1185;;-1
1187;;-1
1188;;-1
1189;;0
1190;;0
1191;;1
1192;;-1
1193;;0
1194;;1
1195;;-1
1196;;1
1198;;1
1199;;-1
1201;;-1
1202;;0
1203;;1
1204;;-1
1205;;-1
1206;;-1
1207;;1
1208;;1
1209;;0
1211;;-1
1212;;-1
1213;;-1
1214;;-1
1215;;1
1216;;-1
1217;;1
1218;;1
1219;;1
1220;;-1
1221;;0
1222;;0
1225;;0
1226;;-1
1227;;-1
1228;;-1
1229;;-1
1230;;-1
1231;;0
1232;;-1
1233;;0
1234;;0
1235;;-1
1236;;-1
1237;;-1
1239;;-1
1240;;1
1241;;0
1242;;-1
1243;;-1
1244;;1
1245;;-1
1246;;1
1247;;0
1248;;0
1249;;0
1250;;0
1252;;0
1253;;-1
1254;;0
1255;;-1
1256;;-1
1257;;0
1258;;-1
1259;;-1
1260;;-1
1261;;0
1263;;-1
1264;;-1
1265;;-1
1266;;0
1267;;1
1268;;-1
1269;;-1
1270;;0
1271;;0
1272;;-1
1273;;-1
1274;;0
1275;;-1
1276;;-1
1277;;-1
1278;;1
1280;;0
1281;;-1
1282;;1
1283;;0
1284;;-1
1285;;1
1286;;1
1287;;-1
1288;;-1
1289;;0
1290;;-1
1291;;-1
1292;;1
1293;;-1
1294;;0
1295;;0
1296;;-1
1297;;-1
1298;;1
1299;;0
1301;;1
1303;;0
1304;;0
1305;;-1
1306;;-1
1307;;0
1308;;0
1309;;-1
1310;;-1
1312;;0
1313;;0
1314;;1
1315;;0
1316;;-1
1318;;0
1319;;-1
1320;;0
1322;;-1
1324;;-1
1325;;-1
1326;;-1
1328;;-1
1329;;-1
1330;;0
1331;;1
1333;;-1
1334;;0
1335;;-1
1336;;0
1337;;0
1339;;1
1340;;1
1341;;-1
1342;;0
1343;;1
1344;;1
1345;;-1
1346;;-1
1347;;1
1348;;-1
1349;;-1
1350;;-1
1351;;-1
1352;;-1
1354;;-1
1355;;0
1358;;-1
1359;;0
1360;;-1
1361;;1
1362;;0
1364;;-1
1365;;1
1366;;-1
1367;;1
1369;;-1
1370;;1
1371;;1
1372;;-1
1373;;-1
1374;;0
1375;;1
1376;;0
1377;;1
1378;;-1
1379;;-1
1380;;1
1381;;1
1382;;-1
1383;;-1
1384;;0
1385;;0
1386;;1
1387;;-1
1389;;0
1390;;1
1391;;-1
1392;;1
1393;;1
1394;;1
1395;;-1
1396;;-1
1397;;-1
1398;;0
1399;;1
1400;;-1
1403;;-1
1404;;-1
1405;;-1
1408;;-1
1409;;-1
1410;;-1
1411;;-1
1412;;0
1413;;-1
1414;;0
1416;;0
1418;;1
1419;;1
1421;;-1
1422;;0
1423;;1
1424;;1
1425;;1
1426;;1
1427;;-1
1428;;-1
1429;;-1
1430;;1
1431;;1
1432;;-1
1433;;-1
1434;;-1
1435;;0
1437;;-1
1438;;0
1439;;-1
1440;;1
1441;;0
1442;;-1
1443;;-1
1444;;1
1445;;0
1446;;-1
1447;;1
1448;;1
1449;;1
1450;;-1
1452;;-1
1453;;-1
1454;;-1
1456;;-1
1457;;0
1458;;1
1459;;0
1460;;1
1461;;1
1462;;1
1463;;-1
1464;;1
1465;;-1
1466;;0
1468;;0
1469;;0
1471;;-1
1472;;-1
1473;;-1
1474;;1
1475;;-1
1476;;1
1477;;-1
1478;;0
1479;;1
1480;;-1
1481;;1
1482;;1
1483;;-1
1484;;-1
1485;;-1
1488;;0
1489;;-1
1490;;-1
1491;;0
1492;;1
1493;;-1
1494;;1
1495;;-1
1497;;1
1498;;-1
1499;;0
1500;;-1
1501;;-1
1502;;0
1503;;1
1504;;-1
1505;;1
1507;;-1
1508;;-1
1509;;-1
1510;;-1
1512;;-1
1513;;-1
1514;;-1
1515;;-1
1516;;-1
1518;;0
1519;;0
1520;;-1
1521;;1
1522;;0
1523;;-1
1524;;-1
1525;;-1
1526;;-1
1527;;-1
1529;;-1
1530;;-1
1531;;0
1532;;-1
1533;;0
1534;;1
1535;;0
1536;;-1
1537;;-1
1539;;-1
1540;;1
1541;;1
1542;;-1
1543;;0
1544;;-1
1546;;-1
1547;;1
1548;;-1
1549;;0
1550;;-1
1551;;0
1552;;0
1553;;-1
1554;;0
1555;;-1
1556;;0
1557;;-1
1558;;0
1560;;0
1561;;1
1562;;0
1563;;-1
1564;;-1
1565;;-1
1566;;-1
1567;;0
1568;;0
1569;;-1
1570;;0
1571;;1
1572;;1
1573;;0
1574;;-1
1575;;-1
1577;;-1
1578;;-1
1579;;0
1580;;1
1581;;0
1582;;-1
1583;;-1
1585;;-1
1586;;1
1587;;-1
1588;;0
1589;;0
1590;;0
1591;;0
1592;;-1
1593;;-1
1595;;-1
1596;;-1
1598;;-1
1599;;-1
1600;;-1
1601;;0
1602;;0
1603;;-1
1604;;0
1605;;-1
1606;;1
1608;;1
1609;;-1
1610;;-1
1611;;0
1612;;-1
1613;;-1
1614;;-1
1615;;-1
1616;;1
1617;;1
1619;;0
1621;;0
1622;;-1
1623;;0
1624;;-1
1625;;-1
1626;;1
1627;;0
1628;;0
1629;;-1
1631;;-1
1632;;0
1633;;-1
1634;;-1
1635;;0
1636;;0
1637;;0
1638;;-1
1639;;-1
1640;;1
1642;;1
1643;;-1
1644;;-1
1645;;-1
1646;;-1
1647;;1
1650;;-1
1651;;-1
1652;;0
1653;;-1
1654;;0
1655;;-1
1656;;0
1657;;0
1658;;0
1659;;1
1661;;1
1662;;-1
1663;;1
1664;;1
1665;;0
1666;;1
1667;;0
1668;;-1
1669;;-1
1670;;-1
1671;;-1
1673;;-1
1674;;-1
1675;;1
1676;;-1
1677;;-1
1678;;1
1680;;-1
1681;;-1
1683;;0
1684;;1
1685;;-1
1687;;0
1688;;-1
1689;;-1
1690;;-1
1691;;1
1692;;0
1693;;1
1694;;-1
1695;;-1
1696;;0
1697;;-1
1698;;0
1699;;-1
1700;;-1
1701;;1
1702;;-1
1703;;-1
1704;;-1
1706;;-1
1707;;-1
1708;;-1
1709;;-1
1711;;-1
1713;;0
1714;;-1
1715;;-1
1716;;-1
1717;;0
1718;;1
1719;;0
1720;;0
1721;;-1
1722;;1
1723;;-1
1724;;-1
1725;;0
1726;;1
1727;;-1
1728;;-1
1729;;0
1730;;1
1731;;-1
1732;;-1
1733;;-1
1734;;-1
1735;;-1
1736;;-1
1737;;-1
1740;;-1
1741;;1
1742;;-1
1744;;0
1745;;1
1746;;-1
1747;;1
1748;;1
1750;;-1
1751;;-1
1752;;1
1753;;-1
1754;;1
1755;;-1
1756;;1
1758;;-1
1759;;0
1760;;0
1761;;1
1762;;0
1763;;-1
1764;;1
1765;;-1
1766;;0
1767;;-1
1768;;-1
1769;;-1
1770;;1
1771;;0
1772;;1
1773;;1
1774;;0
1775;;-1
1776;;1
1777;;1
1778;;0
1779;;1
1781;;-1
1782;;-1
1783;;-1
1784;;-1
1785;;-1
1787;;-1
1788;;-1
1789;;-1
1791;;-1
1793;;1
1794;;1
1795;;-1
1796;;0
1797;;-1
1798;;1
1799;;0
1800;;-1
1802;;1
1803;;0
1804;;0
1805;;0
1806;;0
1807;;-1
1808;;-1
1809;;0
1810;;1
1812;;1
1813;;1
1814;;1
1815;;0
1816;;0
1817;;1
1818;;-1
1819;;1
1820;;-1
1821;;0
1822;;-1
1823;;0
1825;;1
1826;;-1
1827;;0
1829;;0
1831;;0
1833;;1
1834;;1
1836;;1
1837;;0
1838;;1
1840;;-1
1843;;-1
1844;;0
1846;;1
1847;;0
1848;;0
1849;;-1
1851;;1
1852;;0
1853;;0
1855;;0
1858;;-1
1859;;1
1860;;1
1861;;0
1862;;0
1865;;0
1869;;1
1871;;1
1872;;1
1873;;0
1876;;1
1877;;-1
1878;;0
1879;;-1
1880;;-1
1881;;0
1882;;0
1883;;0
1884;;-1
1885;;0
1888;;-1
1890;;-1
1892;;-1
1894;;0
1895;;1
1897;;0
1898;;1
1899;;-1
1900;;1
1901;;-1
1902;;1
1903;;-1
1905;;0
1906;;0
1907;;-1
1908;;1
1910;;0
1911;;-1
1912;;0
1913;;-1
1915;;1
1916;;-1
1917;;-1
1919;;0
1921;;0
1923;;-1
1924;;1
1925;;1
1926;;1
1927;;-1
1928;;0
1929;;1
1931;;1
1932;;1
1933;;0
1934;;0
1936;;1
1939;;1
1941;;1
1942;;1
1944;;1
1945;;0
1947;;-1
1948;;1
1949;;1
1951;;1
1953;;1
1954;;-1
1955;;1
1958;;0
1959;;0
1960;;1
1961;;0
1963;;1
1966;;1
1968;;1
1970;;1
1971;;1
1972;;0
1974;;1
1975;;-1
1976;;-1
1978;;1
1979;;1
1982;;1
1984;;1
1986;;-1
1987;;1
1988;;1
1989;;-1
1990;;1
1992;;1
1993;;1
1994;;-1
1995;;1
1998;;0
1999;;1
2002;;1
2005;;1
2006;;1
2008;;1
2009;;0
2010;;0
2011;;1
2012;;1
2013;;-1
2014;;0
2019;;1
2020;;1
2022;;1
2024;;-1
2025;;1
2026;;1
2029;;1
2030;;-1
2031;;1
2032;;1
2033;;1
2034;;-1
2035;;1
2036;;1
2037;;-1
2038;;1
2042;;0
2043;;1
2044;;1
2048;;1
2051;;1
2052;;0
2053;;1
2055;;1
2056;;1
2057;;-1
2060;;1
2061;;1
2062;;1
2063;;0
2065;;-1
2066;;-1
2067;;-1
2068;;1
2069;;1
2071;;-1
2072;;1
2073;;1
2075;;-1
2076;;1
2079;;1
2081;;1
2082;;1
2083;;1
2084;;-1
2085;;1
2086;;-1
2087;;1
2089;;0
2090;;1
2091;;1
2092;;1
2095;;1
2101;;1
2102;;1
2103;;0
2104;;-1
2105;;0
2109;;1
2111;;-1
2114;;1
2116;;0
2117;;-1
2120;;-1
2122;;1
2124;;1
2125;;-1
2128;;0
2130;;1
2131;;0
2132;;0
2133;;0
2134;;-1
2135;;1
2137;;1
2138;;1
2139;;-1
2140;;1
2141;;-1
2144;;-1
2145;;0
2146;;0
2147;;1
2148;;1
2151;;-1
2155;;1
2156;;1
2158;;1
2159;;1
2160;;1
2163;;1
2165;;1
2166;;1
2169;;-1
2170;;-1
2175;;0
2176;;1
2180;;-1
2183;;1
2184;;1
2185;;1
2186;;1
2189;;1
2192;;-1
2194;;1
2195;;0
2197;;1
2200;;-1
2201;;-1
2202;;0
2203;;1
2205;;0
2207;;1
2208;;1
2209;;1
2210;;-1
2212;;0
2213;;1
2214;;-1
2215;;1
2216;;-1
2217;;0
2218;;-1
2219;;-1
2224;;1
2226;;1
2227;;-1
2228;;1
2229;;1
2230;;1
2231;;1
2232;;1
2233;;0
2235;;-1
2236;;-1
2237;;-1
2238;;-1
2240;;1
2241;;1
2244;;1
2248;;1
2250;;1
2253;;1
2255;;-1
2256;;1
2257;;-1
2258;;1
2260;;1
2261;;1
2262;;0
2265;;1
2267;;0
2268;;1
2269;;1
2270;;1
2272;;1
2273;;0
2274;;1
2279;;1
2280;;1
2281;;-1
2282;;0
2283;;1
2284;;-1
2286;;1
2288;;1
2289;;1
2292;;1
2293;;-1
2294;;1
2296;;1
2297;;1
2298;;-1
2300;;1
2301;;-1
2303;;1
2304;;0
2305;;1
2307;;1
2308;;1
2311;;1
2313;;-1
2317;;1
2323;;0
2326;;1
2328;;1
2329;;1
2334;;0
2335;;1
2336;;1
2338;;-1
2339;;-1
2340;;1
2341;;-1
2342;;1
2344;;1
2345;;-1
2348;;0
2350;;1
2351;;1
2352;;1
2354;;-1
2356;;1
2357;;1
2358;;0
2362;;0
2363;;-1
2364;;-1
2365;;1
2366;;1
2367;;-1
2368;;-1
2374;;0
2375;;-1
2378;;-1
2379;;1
2380;;1
2382;;-1
2383;;1
2384;;0
2385;;-1
2389;;-1
2393;;1
2394;;-1
2395;;1
2396;;0
2397;;1
2399;;1
2400;;1
2401;;0
2402;;0
2403;;0
2404;;1
2405;;0
2406;;0
2407;;-1
2408;;0
2409;;0
2410;;1
2411;;0
2413;;0
2414;;1
2415;;-1
2416;;-1
2417;;0
2418;;0
2419;;-1
2420;;-1
2421;;0
2422;;0
2423;;0
2424;;1
2425;;0
2426;;0
2427;;0
2428;;0
2429;;0
2430;;-1
2431;;0
2432;;-1
2433;;0
2434;;0
2435;;0
2436;;0
2437;;0
2438;;1
2439;;0
2440;;1
2441;;0
2442;;0
2443;;0
2444;;-1
2445;;0
2446;;1
2447;;0
2448;;0
2449;;1
2450;;0
2451;;0
2452;;1
2453;;-1
2454;;-1
2455;;0
2456;;0
2457;;0
2458;;0
2459;;-1
2460;;-1
2461;;0
2462;;0
2463;;-1
2464;;-1
2465;;0
2466;;1
2467;;0
2468;;0
2469;;1
2470;;0
2471;;0
2472;;-1
2473;;0
2474;;0
2475;;0
2476;;1
2477;;0
2478;;0
2479;;-1
2480;;0
2481;;0
2482;;-1
2483;;0
2484;;0
2485;;-1
2486;;-1
2487;;0
2488;;1
2489;;0
2490;;0
2491;;0
2492;;1
2493;;-1
2494;;0
2495;;0
2496;;-1
2497;;-1
2498;;0
2499;;-1
2500;;0
2501;;0
2502;;0
2503;;-1
2504;;-1
2505;;-1
2506;;0
2507;;0
2508;;0
2509;;0
2510;;0
2512;;0
2513;;-1
2514;;-1
2515;;0
2516;;1
2517;;0
2518;;0
2519;;1
2520;;0
2521;;1
2522;;0
2523;;1
2524;;0
2525;;0
2526;;-1
2527;;0
2529;;-1
2530;;0
2531;;-1
2532;;-1
2533;;-1
2534;;0
2535;;0
2536;;0
2537;;0
2538;;0
2539;;1
2540;;-1
2541;;-1
2542;;0
2543;;0
2544;;1
2545;;1
2546;;0
2547;;0
2548;;0
2549;;1
2550;;0
2551;;0
2552;;0
2553;;-1
2554;;1
2555;;0
2556;;0
2557;;0
2558;;0
2559;;-1
2560;;0
2561;;-1
2562;;-1
2563;;0
2564;;0
2565;;1
2566;;0
2567;;0
2568;;1
2569;;0
2570;;0
2571;;-1
2572;;0
2573;;-1
2574;;1
2575;;0
2576;;0
2577;;0
2578;;0
2579;;0
2580;;0
2581;;-1
2582;;0
2583;;1
2584;;0
2585;;0
2586;;1
2587;;0
2588;;0
2589;;-1
2590;;0
2591;;1
2592;;0
2593;;0
2594;;0
2595;;0
2596;;1
2597;;0
2598;;0
2599;;-1
2600;;0
2601;;0
2602;;-1
2603;;0
2604;;0
2605;;0
2606;;0
2607;;1
2608;;1
2609;;-1
2610;;0
2611;;-1
2612;;0
2613;;0
2614;;1
2615;;0
2616;;0
2617;;0
2618;;1
2619;;0
2620;;0
2621;;0
2622;;0
2623;;0
2624;;0
2625;;-1
2626;;-1
2628;;0
2629;;0
2630;;-1
2631;;0
2632;;0
2633;;0
2634;;-1
2635;;0
2636;;0
2637;;0
2638;;0
2639;;0
2640;;0
2641;;0
2642;;0
2643;;1
2644;;-1
2645;;-1
2646;;0
2647;;0
2648;;0
2649;;0
2650;;0
2651;;1
2652;;0
2653;;0
2654;;0
2655;;0
2656;;-1
2657;;-1
2658;;0
2659;;0
2660;;-1
2661;;-1
2662;;-1
2663;;0
2664;;0
2665;;0
2667;;0
2668;;0
2669;;0
2670;;0
2671;;0
2672;;0
2673;;0
2674;;0
2675;;1
2676;;0
2677;;-1
2678;;0
2679;;-1
2680;;0
2681;;0
2682;;0
2683;;0
2684;;0
2685;;0
2686;;0
2687;;0
2688;;0
2689;;0
2690;;1
2691;;0
2692;;0
2693;;0
2694;;0
2695;;0
2696;;0
2697;;0
2698;;0
2699;;0
2700;;0
2701;;-1
2702;;0
2703;;0
2704;;0
2705;;0
2706;;0
2707;;0
2708;;0
2709;;0
2710;;1
2711;;0
2712;;0
2713;;0
2715;;0
2716;;0
2717;;-1
2718;;0
2719;;0
2720;;0
2721;;1
2722;;0
2723;;0
2724;;0
2725;;-1
2726;;1
2727;;0
2728;;1
2729;;0
2730;;0
2731;;0
2732;;0
2733;;0
2734;;0
2735;;0
2736;;-1
2737;;-1
2738;;0
2739;;0
2740;;0
2741;;0
2742;;1
2743;;0
2744;;0
2745;;1
2746;;0
2748;;0
2749;;0
2750;;-1
2751;;0
2752;;0
2753;;-1
2754;;0
2755;;0
2756;;0
2757;;0
2758;;0
2759;;-1
2760;;0
2761;;0
2762;;0
2763;;-1
2764;;0
2765;;0
2766;;0
2767;;0
2768;;0
2769;;0
2770;;-1
2771;;0
2772;;0
2773;;-1
2774;;1
2775;;-1
2776;;1
2777;;-1
2778;;0
2779;;0
2780;;-1
2781;;0
2782;;1
2783;;0
2784;;-1
2785;;0
2786;;0
2787;;0
2788;;1
2789;;1
2790;;0
2791;;1
2792;;0
2793;;0
2794;;0
2795;;0
2796;;1
2797;;0
2798;;0
2799;;0
2800;;1
2801;;0
2802;;0
2803;;0
2804;;0
2805;;0
2806;;0
2807;;0
2808;;0
2809;;0
2810;;0
2811;;-1
2812;;-1
2813;;0
2814;;0
2815;;0
2816;;0
2817;;-1
2818;;-1
2819;;0
2820;;0
2821;;0
2822;;0
2823;;-1
2824;;0
2825;;0
2826;;0
2827;;0
2828;;1
2829;;-1
2830;;1
2831;;0
2832;;0
2833;;0
2834;;1
2835;;1
2836;;0
2837;;0
2838;;-1
2839;;0
2840;;0
2841;;-1
2842;;-1
2843;;0
2844;;1
2845;;-1
2846;;0
2847;;0
2848;;0
2849;;-1
2850;;0
2851;;1
2852;;0
2853;;-1
2854;;-1
2855;;0
2856;;0
2857;;0
2858;;-1
2859;;0
2860;;1
2861;;0
2862;;0
2863;;0
2864;;0
2865;;0
2866;;0
2867;;0
2868;;0
2869;;0
2870;;-1
2871;;-1
2872;;1
2873;;1
2874;;-1
2875;;1
2876;;1
2877;;0
2878;;0
2879;;0
2880;;0
2881;;0
2882;;-1
2883;;1
2884;;0
2885;;0
2886;;0
2887;;0
2888;;1
2889;;-1
2890;;-1
2891;;0
2892;;0
